city,state_id,state_name,county_name,population
Anegam,AZ,Arizona,Pima,4710
Arivaca,AZ,Arizona,Pima,6954
Arivaca Junction,AZ,Arizona,Pima,2698
Charco,AZ,Arizona,Pima,5245
Chiawuli Tak,AZ,Arizona,Pima,3220
Comobabi,AZ,Arizona,Pima,5158
Cowlic,AZ,Arizona,Pima,665
Gu Oidak,AZ,Arizona,Pima,2811
Haivana Nakya,AZ,Arizona,Pima,6166
Ko Vaya,AZ,Arizona,Pima,4272
Maish Vaya,AZ,Arizona,Pima,6438
Nolic,AZ,Arizona,Pima,4387
Rillito,AZ,Arizona,Pima,289
San Miguel,AZ,Arizona,Pima,4307
South Komelik,AZ,Arizona,Pima,3669
Summerhaven,AZ,Arizona,Pima,2816
Topawa,AZ,Arizona,Pima,237
Ventana,AZ,Arizona,Pima,5831
Wahak Hotrontk,AZ,Arizona,Pima,1016
Why,AZ,Arizona,Pima,435
Willow Canyon,AZ,Arizona,Pima,2485
Bowie,AZ,Arizona,Cochise,4552
Dragoon,AZ,Arizona,Cochise,6268
Elfrida,AZ,Arizona,Cochise,2939
McNeal,AZ,Arizona,Cochise,2345
Mescal,AZ,Arizona,Cochise,1451
Miracle Valley,AZ,Arizona,Cochise,2751
Palominas,AZ,Arizona,Cochise,4644
San Simon,AZ,Arizona,Cochise,778
Sunizona,AZ,Arizona,Cochise,2577
Payne Springs,TX,Texas,Henderson,3109
Caney City,TX,Texas,Henderson,1148
Coffee City,TX,Texas,Henderson,2657
Mildred,TX,Texas,Navarro,3458
Mustang,TX,Texas,Navarro,4489
Navarro,TX,Texas,Navarro,1703
Oak Valley,TX,Texas,Navarro,5234
Malone,TX,Texas,Hill,1826
Mertens,TX,Texas,Hill,2229
Penelope,TX,Texas,Hill,4069
Bynum,TX,Texas,Hill,4599
Carl's Corner,TX,Texas,Hill,5970
Whitney,TX,Texas,Hill,4989
Wells,TX,Texas,Cherokee,2397
Santa Anna,TX,Texas,Coleman,306
Streetman,TX,Texas,Freestone,698
Wortham,TX,Texas,Freestone,5098
Van Horn,TX,Texas,Culberson,4959
Clint,TX,Texas,El Paso,2349
Vinton,TX,Texas,El Paso,1977
Toyah,TX,Texas,Reeves,4969
Tenaha,TX,Texas,Shelby,5940
Coolidge,TX,Texas,Limestone,6666
Tehuacana,TX,Texas,Limestone,630
Thornton,TX,Texas,Limestone,2605
Patagonia,AZ,Arizona,Santa Cruz,2676
Beyerville,AZ,Arizona,Santa Cruz,239
Kino Springs,AZ,Arizona,Santa Cruz,4748
Mullin,TX,Texas,Mills,6316
South Mountain,TX,Texas,Coryell,5726
Normangee,TX,Texas,Leon,3177
Oakwood,TX,Texas,Leon,4507
Thorntonville,TX,Texas,Ward,3474
Wickett,TX,Texas,Ward,3821
Paint Rock,TX,Texas,Concho,1457
Melvin,TX,Texas,McCulloch,1442
San Saba,TX,Texas,San Saba,6598
Salado,TX,Texas,Bell,2600
Perdido Beach,AL,Alabama,Baldwin,1261
Corrigan,TX,Texas,Polk,5329
Valentine,TX,Texas,Jeff Davis,4549
Chester,TX,Texas,Tyler,6270
Woodville,TX,Texas,Tyler,3108
Ivanhoe North,TX,Texas,Tyler,3301
Millican,TX,Texas,Brazos,3462
Iola,TX,Texas,Grimes,6266
Central,LA,Louisiana,East Baton Rouge,3425
Stagecoach,TX,Texas,Montgomery,4544
Woodloch,TX,Texas,Montgomery,4107
Bee Cave,TX,Texas,Travis,3338
Briarcliff,TX,Texas,Travis,2079
Point Venture,TX,Texas,Travis,3151
San Leanna,TX,Texas,Travis,470
The Hills,TX,Texas,Travis,2883
Volente,TX,Texas,Travis,6685
Webberville,TX,Texas,Travis,5131
Bear Creek,TX,Texas,Hays,4420
Pine Island,TX,Texas,Waller,4413
San Felipe,TX,Texas,Austin,6160
Thompsons,TX,Texas,Fort Bend,2405
Fairchilds,TX,Texas,Fort Bend,5279
Pleak,TX,Texas,Fort Bend,5181
Weston Lakes,TX,Texas,Fort Bend,3090
China Grove,TX,Texas,Bexar,3111
Von Ormy,TX,Texas,Bexar,3796
Moulton,TX,Texas,Lavaca,4496
Bailey's Prairie,TX,Texas,Brazoria,4184
Bonney,TX,Texas,Brazoria,114
Hillcrest,TX,Texas,Brazoria,4276
Iowa Colony,TX,Texas,Brazoria,6073
Jones Creek,TX,Texas,Brazoria,5209
Christine,TX,Texas,Atascosa,502
Woodsboro,TX,Texas,Refugio,6640
Combes,TX,Texas,Cameron,539
Santa Rosa,TX,Texas,Cameron,2267
South Padre Island,TX,Texas,Cameron,5269
Rangerville,TX,Texas,Cameron,5790
Colorado City,AZ,Arizona,Mohave,4918
Antares,AZ,Arizona,Mohave,1672
Beaver Dam,AZ,Arizona,Mohave,5116
Cane Beds,AZ,Arizona,Mohave,4048
Centennial Park,AZ,Arizona,Mohave,1345
Chloride,AZ,Arizona,Mohave,271
Crozier,AZ,Arizona,Mohave,684
Golden Shores,AZ,Arizona,Mohave,374
Hackberry,AZ,Arizona,Mohave,6866
Katherine,AZ,Arizona,Mohave,3937
Littlefield,AZ,Arizona,Mohave,2594
McConnico,AZ,Arizona,Mohave,638
Meadview,AZ,Arizona,Mohave,5279
Moccasin,AZ,Arizona,Mohave,1040
Oatman,AZ,Arizona,Mohave,5794
Topock,AZ,Arizona,Mohave,1651
Truxton,AZ,Arizona,Mohave,3434
Valentine,AZ,Arizona,Mohave,5180
White Hills,AZ,Arizona,Mohave,5889
Wikieup,AZ,Arizona,Mohave,3420
Yucca,AZ,Arizona,Mohave,4635
Captain Cook,HI,Hawaii,Hawaii,3987
Hawi,HI,Hawaii,Hawaii,5908
Hilo,HI,Hawaii,Hawaii,153
Holualoa,HI,Hawaii,Hawaii,4796
Honalo,HI,Hawaii,Hawaii,4944
Honoka'a,HI,Hawaii,Hawaii,1963
Honomu,HI,Hawaii,Hawaii,517
Kailua,HI,Hawaii,Hawaii,6409
Kea'au,HI,Hawaii,Hawaii,5828
Laupahoehoe,HI,Hawaii,Hawaii,2764
Na'alehu,HI,Hawaii,Hawaii,5045
Pa'auilo,HI,Hawaii,Hawaii,1175
Pahala,HI,Hawaii,Hawaii,5867
Pahoa,HI,Hawaii,Hawaii,6054
Papa'ikou,HI,Hawaii,Hawaii,1666
Pauka'a,HI,Hawaii,Hawaii,2706
Pepe'ekeo,HI,Hawaii,Hawaii,906
Puako,HI,Hawaii,Hawaii,2406
Volcano,HI,Hawaii,Hawaii,1546
Waimea,HI,Hawaii,Hawaii,5566
Anahola,HI,Hawaii,Kauai,4668
Ele'ele,HI,Hawaii,Kauai,3713
Hanalei,HI,Hawaii,Kauai,2716
Hanama'ulu,HI,Hawaii,Kauai,2691
Hanapepe,HI,Hawaii,Kauai,1548
Kalaheo,HI,Hawaii,Kauai,4388
Kapa'a,HI,Hawaii,Kauai,3009
Kekaha,HI,Hawaii,Kauai,1547
Kilauea,HI,Hawaii,Kauai,2012
Koloa,HI,Hawaii,Kauai,2637
Lawa'i,HI,Hawaii,Kauai,3302
Lihu'e,HI,Hawaii,Kauai,749
Princeville,HI,Hawaii,Kauai,2776
Wailua,HI,Hawaii,Kauai,6088
Waimea,HI,Hawaii,Kauai,461
Kaunakakai,HI,Hawaii,Maui,843
Maunaloa,HI,Hawaii,Maui,6393
Lana'i City,HI,Hawaii,Maui,6211
Hali'imaile,HI,Hawaii,Maui,2205
Hana,HI,Hawaii,Maui,4340
Ka'anapali,HI,Hawaii,Maui,2092
Kahului,HI,Hawaii,Maui,2484
Kihei,HI,Hawaii,Maui,3184
Lahaina,HI,Hawaii,Maui,2589
Ma'alaea,HI,Hawaii,Maui,787
Makawao,HI,Hawaii,Maui,4761
Pa'ia,HI,Hawaii,Maui,5476
Waikapu,HI,Hawaii,Maui,1502
Wailuku,HI,Hawaii,Maui,166
'Aiea,HI,Hawaii,Honolulu,5080
Hale'iwa,HI,Hawaii,Honolulu,6007
Hau'ula,HI,Hawaii,Honolulu,1854
Kahalu'u,HI,Hawaii,Honolulu,3188
Kailua,HI,Hawaii,Honolulu,4347
Kane'ohe,HI,Hawaii,Honolulu,3835
La'ie,HI,Hawaii,Honolulu,1380
Ma'ili,HI,Hawaii,Honolulu,2636
Makaha,HI,Hawaii,Honolulu,6860
Mililani,HI,Hawaii,Honolulu,5717
Nanakuli,HI,Hawaii,Honolulu,253
Pearl City,HI,Hawaii,Honolulu,1655
Punalu'u,HI,Hawaii,Honolulu,6375
Pupukea,HI,Hawaii,Honolulu,6768
Wahiawa,HI,Hawaii,Honolulu,5669
Waialua,HI,Hawaii,Honolulu,3772
Wai'anae,HI,Hawaii,Honolulu,2559
Waimanalo,HI,Hawaii,Honolulu,861
Waipahu,HI,Hawaii,Honolulu,1236
Nikolski,AK,Alaska,Aleutians West,251
Unalaska,AK,Alaska,Aleutians West,4880
Adak,AK,Alaska,Aleutians West,4778
Atka,AK,Alaska,Aleutians West,1557
Saint George,AK,Alaska,Aleutians West,4905
Saint Paul,AK,Alaska,Aleutians West,1966
Akutan,AK,Alaska,Aleutians East,1811
Cold Bay,AK,Alaska,Aleutians East,1657
False Pass,AK,Alaska,Aleutians East,4586
King Cove,AK,Alaska,Aleutians East,2698
Sand Point,AK,Alaska,Aleutians East,4508
Ketchikan,AK,Alaska,Ketchikan Gateway,5220
Saxman,AK,Alaska,Ketchikan Gateway,3649
King Salmon,AK,Alaska,Bristol Bay,3966
Naknek,AK,Alaska,Bristol Bay,102
South Naknek,AK,Alaska,Bristol Bay,992
Koliganek,AK,Alaska,Dillingham,1954
Togiak,AK,Alaska,Dillingham,865
Aleknagik,AK,Alaska,Dillingham,1600
Clark's Point,AK,Alaska,Dillingham,5380
Dillingham,AK,Alaska,Dillingham,6333
Ekwok,AK,Alaska,Dillingham,4309
Manokotak,AK,Alaska,Dillingham,2477
New Stuyahok,AK,Alaska,Dillingham,283
Igiugig,AK,Alaska,Lake and Peninsula,314
Iliamna,AK,Alaska,Lake and Peninsula,4923
Ivanof Bay,AK,Alaska,Lake and Peninsula,80
Kokhanok,AK,Alaska,Lake and Peninsula,5407
Levelock,AK,Alaska,Lake and Peninsula,865
Chignik Lagoon,AK,Alaska,Lake and Peninsula,3708
Pedro Bay,AK,Alaska,Lake and Peninsula,6532
Perryville,AK,Alaska,Lake and Peninsula,4759
Port Alsworth,AK,Alaska,Lake and Peninsula,6526
Ugashik,AK,Alaska,Lake and Peninsula,1078
Chignik,AK,Alaska,Lake and Peninsula,6102
Egegik,AK,Alaska,Lake and Peninsula,934
Newhalen,AK,Alaska,Lake and Peninsula,5876
Nondalton,AK,Alaska,Lake and Peninsula,4389
Pilot Point,AK,Alaska,Lake and Peninsula,6652
Port Heiden,AK,Alaska,Lake and Peninsula,2106
Karluk,AK,Alaska,Kodiak Island,4554
Akhiok,AK,Alaska,Kodiak Island,1684
Kodiak,AK,Alaska,Kodiak Island,4208
Larsen Bay,AK,Alaska,Kodiak Island,62
Old Harbor,AK,Alaska,Kodiak Island,299
Ouzinkie,AK,Alaska,Kodiak Island,3562
Port Lions,AK,Alaska,Kodiak Island,2841
Juneau,AK,Alaska,Juneau City and,5887
Kake,AK,Alaska,Wrangell-Petersburg,840
Petersburg,AK,Alaska,Wrangell-Petersburg,6341
Elfin Cove,AK,Alaska,Skagway-Hoonah-Angoon,3346
Tenakee Springs,AK,Alaska,Skagway-Hoonah-Angoon,5627
Skagway,AK,Alaska,Skagway-Hoonah-Angoon,158
Angoon,AK,Alaska,Skagway-Hoonah-Angoon,3678
Gustavus,AK,Alaska,Skagway-Hoonah-Angoon,2498
Hoonah,AK,Alaska,Skagway-Hoonah-Angoon,2540
Pelican,AK,Alaska,Skagway-Hoonah-Angoon,6348
Excursion Inlet,AK,Alaska,Haines,1641
Haines,AK,Alaska,Haines,5868
Klukwan,AK,Alaska,Haines,5533
Sitka,AK,Alaska,Sitka City and,1315
Pitkas Point,AK,Alaska,Wade Hampton,2386
Alakanuk,AK,Alaska,Wade Hampton,4577
Chevak,AK,Alaska,Wade Hampton,1057
Emmonak,AK,Alaska,Wade Hampton,5514
Hooper Bay,AK,Alaska,Wade Hampton,1487
Kotlik,AK,Alaska,Wade Hampton,2230
Marshall,AK,Alaska,Wade Hampton,3432
Mountain Village,AK,Alaska,Wade Hampton,5335
Nunam Iqua,AK,Alaska,Wade Hampton,2962
Pilot Station,AK,Alaska,Wade Hampton,5322
Russian Mission,AK,Alaska,Wade Hampton,3908
Saint Mary's,AK,Alaska,Wade Hampton,2410
Scammon Bay,AK,Alaska,Wade Hampton,3279
Kasigluk,AK,Alaska,Bethel,1932
Kipnuk,AK,Alaska,Bethel,6767
Kongiganak,AK,Alaska,Bethel,5876
Kwigillingok,AK,Alaska,Bethel,2109
Lime Village,AK,Alaska,Bethel,2208
Newtok,AK,Alaska,Bethel,2875
Akiachak,AK,Alaska,Bethel,5370
Atmautluak,AK,Alaska,Bethel,6253
Crooked Creek,AK,Alaska,Bethel,205
Toksook Bay,AK,Alaska,Bethel,86
Upper Kalskag,AK,Alaska,Bethel,6048
Oscarville,AK,Alaska,Bethel,6221
Red Devil,AK,Alaska,Bethel,3860
Sleetmute,AK,Alaska,Bethel,1765
Stony River,AK,Alaska,Bethel,6106
Tuluksak,AK,Alaska,Bethel,615
Tuntutuliak,AK,Alaska,Bethel,6519
Tununak,AK,Alaska,Bethel,6996
Akiak,AK,Alaska,Bethel,6121
Aniak,AK,Alaska,Bethel,3016
Bethel,AK,Alaska,Bethel,5293
Chefornak,AK,Alaska,Bethel,6056
Chuathbaluk,AK,Alaska,Bethel,4646
Eek,AK,Alaska,Bethel,6986
Goodnews Bay,AK,Alaska,Bethel,5665
Kwethluk,AK,Alaska,Bethel,2709
Lower Kalskag,AK,Alaska,Bethel,5600
Mekoryuk,AK,Alaska,Bethel,4117
Napakiak,AK,Alaska,Bethel,3508
Napaskiak,AK,Alaska,Bethel,4321
Nightmute,AK,Alaska,Bethel,2197
Nunapitchuk,AK,Alaska,Bethel,3708
Platinum,AK,Alaska,Bethel,5213
Quinhagak,AK,Alaska,Bethel,6389
Mertarvik,AK,Alaska,Bethel,2731
Butte,AK,Alaska,Matanuska-Susitna,1865
Chase,AK,Alaska,Matanuska-Susitna,1823
Chickaloon,AK,Alaska,Matanuska-Susitna,4508
Wasilla,AK,Alaska,Matanuska-Susitna,1551
Petersville,AK,Alaska,Matanuska-Susitna,3222
Skwentna,AK,Alaska,Matanuska-Susitna,5893
Susitna,AK,Alaska,Matanuska-Susitna,1844
Talkeetna,AK,Alaska,Matanuska-Susitna,6475
Trapper Creek,AK,Alaska,Matanuska-Susitna,663
Willow,AK,Alaska,Matanuska-Susitna,4158
Houston,AK,Alaska,Matanuska-Susitna,1913
Palmer,AK,Alaska,Matanuska-Susitna,3852
Eureka Roadhouse,AK,Alaska,Matanuska-Susitna,848
Healy,AK,Alaska,Denali,6502
McKinley Park,AK,Alaska,Denali,2669
Cantwell,AK,Alaska,Denali,558
Anderson,AK,Alaska,Denali,496
Anchorage,AK,Alaska,Anchorage,1401
Gakona,AK,Alaska,Valdez-Cordova,4715
Glennallen,AK,Alaska,Valdez-Cordova,3262
Gulkana,AK,Alaska,Valdez-Cordova,1688
Kenny Lake,AK,Alaska,Valdez-Cordova,1115
McCarthy,AK,Alaska,Valdez-Cordova,4665
Mentasta Lake,AK,Alaska,Valdez-Cordova,4549
Chisana,AK,Alaska,Valdez-Cordova,3616
Chistochina,AK,Alaska,Valdez-Cordova,4371
Chitina,AK,Alaska,Valdez-Cordova,3334
Copper Center,AK,Alaska,Valdez-Cordova,6891
Valdez,AK,Alaska,Valdez-Cordova,5389
Whittier,AK,Alaska,Valdez-Cordova,4164
Paxson,AK,Alaska,Valdez-Cordova,109
Slana,AK,Alaska,Valdez-Cordova,3068
Tatitlek,AK,Alaska,Valdez-Cordova,3793
Tonsina,AK,Alaska,Valdez-Cordova,204
Cordova,AK,Alaska,Valdez-Cordova,2433
Nabesna,AK,Alaska,Valdez-Cordova,2746
Happy Valley,AK,Alaska,Kenai Peninsula,6045
Hope,AK,Alaska,Kenai Peninsula,703
Kalifornsky,AK,Alaska,Kenai Peninsula,6177
Kasilof,AK,Alaska,Kenai Peninsula,5607
Moose Pass,AK,Alaska,Kenai Peninsula,3169
Ninilchik,AK,Alaska,Kenai Peninsula,3505
Anchor Point,AK,Alaska,Kenai Peninsula,3193
Beluga,AK,Alaska,Kenai Peninsula,5632
Clam Gulch,AK,Alaska,Kenai Peninsula,6402
Cohoe,AK,Alaska,Kenai Peninsula,5281
Cooper Landing,AK,Alaska,Kenai Peninsula,412
Soldotna,AK,Alaska,Kenai Peninsula,4137
Port Graham,AK,Alaska,Kenai Peninsula,6170
Sterling,AK,Alaska,Kenai Peninsula,3840
Tyonek,AK,Alaska,Kenai Peninsula,4439
Homer,AK,Alaska,Kenai Peninsula,648
Kachemak,AK,Alaska,Kenai Peninsula,6782
Kenai,AK,Alaska,Kenai Peninsula,2502
Seldovia,AK,Alaska,Kenai Peninsula,5872
Seward,AK,Alaska,Kenai Peninsula,2631
Yakutat,AK,Alaska,Yakutat City and,1591
Flat,AK,Alaska,Yukon-Koyukuk,2489
Lake Minchumina,AK,Alaska,Yukon-Koyukuk,2169
Livengood,AK,Alaska,Yukon-Koyukuk,5667
Manley Hot Springs,AK,Alaska,Yukon-Koyukuk,5568
Minto,AK,Alaska,Yukon-Koyukuk,2256
Alatna,AK,Alaska,Yukon-Koyukuk,769
Arctic Village,AK,Alaska,Yukon-Koyukuk,2073
Beaver,AK,Alaska,Yukon-Koyukuk,5708
Central,AK,Alaska,Yukon-Koyukuk,5651
Chalkyitsik,AK,Alaska,Yukon-Koyukuk,6325
Circle,AK,Alaska,Yukon-Koyukuk,5646
Coldfoot,AK,Alaska,Yukon-Koyukuk,1074
Tanana,AK,Alaska,Yukon-Koyukuk,1466
Rampart,AK,Alaska,Yukon-Koyukuk,4969
Stevens Village,AK,Alaska,Yukon-Koyukuk,5257
Takotna,AK,Alaska,Yukon-Koyukuk,1362
Venetie,AK,Alaska,Yukon-Koyukuk,5050
Wiseman,AK,Alaska,Yukon-Koyukuk,4686
Allakaket,AK,Alaska,Yukon-Koyukuk,5532
Anvik,AK,Alaska,Yukon-Koyukuk,3408
Bettles,AK,Alaska,Yukon-Koyukuk,141
Fort Yukon,AK,Alaska,Yukon-Koyukuk,1719
Galena,AK,Alaska,Yukon-Koyukuk,5316
Grayling,AK,Alaska,Yukon-Koyukuk,6262
Holy Cross,AK,Alaska,Yukon-Koyukuk,4210
Hughes,AK,Alaska,Yukon-Koyukuk,6041
Huslia,AK,Alaska,Yukon-Koyukuk,4097
Kaltag,AK,Alaska,Yukon-Koyukuk,1945
Koyukuk,AK,Alaska,Yukon-Koyukuk,4027
McGrath,AK,Alaska,Yukon-Koyukuk,4402
Nenana,AK,Alaska,Yukon-Koyukuk,3914
Nikolai,AK,Alaska,Yukon-Koyukuk,4713
Nulato,AK,Alaska,Yukon-Koyukuk,4653
Ruby,AK,Alaska,Yukon-Koyukuk,1708
Shageluk,AK,Alaska,Yukon-Koyukuk,4958
Ester,AK,Alaska,Fairbanks North Star,5825
Fox,AK,Alaska,Fairbanks North Star,5310
College,AK,Alaska,Fairbanks North Star,4411
Fairbanks,AK,Alaska,Fairbanks North Star,233
North Pole,AK,Alaska,Fairbanks North Star,3722
Deltana,AK,Alaska,Southeast Fairbanks,4502
Dot Lake,AK,Alaska,Southeast Fairbanks,5331
Eagle Village,AK,Alaska,Southeast Fairbanks,339
Big Delta,AK,Alaska,Southeast Fairbanks,5310
Chicken,AK,Alaska,Southeast Fairbanks,1271
Northway,AK,Alaska,Southeast Fairbanks,6037
Tanacross,AK,Alaska,Southeast Fairbanks,4893
Tetlin,AK,Alaska,Southeast Fairbanks,4079
Tok,AK,Alaska,Southeast Fairbanks,3633
Delta Junction,AK,Alaska,Southeast Fairbanks,3142
Eagle,AK,Alaska,Southeast Fairbanks,4208
Wainwright,AK,Alaska,North Slope,4746
Point Lay,AK,Alaska,North Slope,1323
Prudhoe Bay,AK,Alaska,North Slope,4330
Anaktuvuk Pass,AK,Alaska,North Slope,2904
Atqasuk,AK,Alaska,North Slope,1266
Barrow,AK,Alaska,North Slope,3442
Kaktovik,AK,Alaska,North Slope,3432
Nuiqsut,AK,Alaska,North Slope,3975
Point Hope,AK,Alaska,North Slope,912
Shungnak,AK,Alaska,Northwest Arctic,5787
Noatak,AK,Alaska,Northwest Arctic,2019
Red Dog Mine,AK,Alaska,Northwest Arctic,1427
Ambler,AK,Alaska,Northwest Arctic,1380
Buckland,AK,Alaska,Northwest Arctic,6756
Deering,AK,Alaska,Northwest Arctic,947
Kiana,AK,Alaska,Northwest Arctic,1904
Kivalina,AK,Alaska,Northwest Arctic,5461
Kobuk,AK,Alaska,Northwest Arctic,3059
Kotzebue,AK,Alaska,Northwest Arctic,676
Noorvik,AK,Alaska,Northwest Arctic,5806
Selawik,AK,Alaska,Northwest Arctic,205
Shaktoolik,AK,Alaska,Nome,3668
Shishmaref,AK,Alaska,Nome,656
Stebbins,AK,Alaska,Nome,3617
Teller,AK,Alaska,Nome,5946
Unalakleet,AK,Alaska,Nome,5701
Wales,AK,Alaska,Nome,4029
White Mountain,AK,Alaska,Nome,1539
Brevig Mission,AK,Alaska,Nome,1687
Diomede,AK,Alaska,Nome,6866
Elim,AK,Alaska,Nome,6449
Gambell,AK,Alaska,Nome,792
Golovin,AK,Alaska,Nome,4503
Koyuk,AK,Alaska,Nome,6134
Nome,AK,Alaska,Nome,3190
Saint Michael,AK,Alaska,Nome,197
Savoonga,AK,Alaska,Nome,591
Metlakatla,AK,Alaska,Prince of Wales-Outer Ketchikan,3845
Edna Bay,AK,Alaska,Prince of Wales-Outer Ketchikan,421
Hollis,AK,Alaska,Prince of Wales-Outer Ketchikan,3744
Naukati Bay,AK,Alaska,Prince of Wales-Outer Ketchikan,6324
Thorne Bay,AK,Alaska,Prince of Wales-Outer Ketchikan,637
Point Baker,AK,Alaska,Prince of Wales-Outer Ketchikan,5928
Coffman Cove,AK,Alaska,Prince of Wales-Outer Ketchikan,2596
Craig,AK,Alaska,Prince of Wales-Outer Ketchikan,5245
Hydaburg,AK,Alaska,Prince of Wales-Outer Ketchikan,578
Kasaan,AK,Alaska,Prince of Wales-Outer Ketchikan,6951
Klawock,AK,Alaska,Prince of Wales-Outer Ketchikan,3316
Hyder,AK,Alaska,Prince of Wales-Outer Ketchikan,1049
Sabana Eneas,PR,Puerto Rico,San German,5261
San Germíçn,PR,Puerto Rico,San German,5987
Luyando,PR,Puerto Rico,Aguada,4591
Aguada,PR,Puerto Rico,Aguada,461
Mayagí_ez,PR,Puerto Rico,Mayaguez,884
Rafael Capí_,PR,Puerto Rico,Hatillo,3466
Rafael Gonzíçlez,PR,Puerto Rico,Hatillo,3398
Carrizales,PR,Puerto Rico,Hatillo,418
Corcovado,PR,Puerto Rico,Hatillo,5533
Hatillo,PR,Puerto Rico,Hatillo,217
Marí_a Antonia,PR,Puerto Rico,Guanica,6268
Fuig,PR,Puerto Rico,Guanica,2990
Guíçnica,PR,Puerto Rico,Guanica,6871
Las Marí_as,PR,Puerto Rico,Las Marias,592
Las Carolinas,PR,Puerto Rico,Caguas,6250
Caguas,PR,Puerto Rico,Caguas,4913
Comerí_o,PR,Puerto Rico,Comerio,885
Las Ollas,PR,Puerto Rico,Santa Isabel,1903
Parcelas Peí±uelas,PR,Puerto Rico,Santa Isabel,1809
Playita Cortada,PR,Puerto Rico,Santa Isabel,229
Santa Isabel,PR,Puerto Rico,Santa Isabel,3039
El Ojo,PR,Puerto Rico,Santa Isabel,427
Jauca,PR,Puerto Rico,Santa Isabel,5127
Liborio Negrí_n Torres,PR,Puerto Rico,Sabana Grande,401
Lluveras,PR,Puerto Rico,Sabana Grande,2519
Sabana Grande,PR,Puerto Rico,Sabana Grande,6847
Piedra Gorda,PR,Puerto Rico,Camuy,5369
Quebrada,PR,Puerto Rico,Camuy,6066
Camuy,PR,Puerto Rico,Camuy,2706
Cataí±o,PR,Puerto Rico,Catano,3443
Adjuntas,PR,Puerto Rico,Adjuntas,3516
Peí±uelas,PR,Puerto Rico,Penuelas,4994
Santo Domingo,PR,Puerto Rico,Penuelas,1797
Tallaboa Alta,PR,Puerto Rico,Penuelas,4415
Tallaboa,PR,Puerto Rico,Penuelas,2596
Corozal,PR,Puerto Rico,Corozal,2099
La Luisa,PR,Puerto Rico,Manati,3619
Manatí_,PR,Puerto Rico,Manati,5707
Tierras Nuevas Poniente,PR,Puerto Rico,Manati,168
Sabana Hoyos,PR,Puerto Rico,Arecibo,2148
Animas,PR,Puerto Rico,Arecibo,5150
Arecibo,PR,Puerto Rico,Arecibo,6961
Bajadero,PR,Puerto Rico,Arecibo,2553
La Alianza,PR,Puerto Rico,Arecibo,5861
Miranda,PR,Puerto Rico,Vega Baja,3230
Monserrate,PR,Puerto Rico,Vega Baja,1797
Sabana,PR,Puerto Rico,Vega Baja,2890
Vega Baja,PR,Puerto Rico,Vega Baja,4529
Coto Norte,PR,Puerto Rico,Vega Baja,3261
Carolina,PR,Puerto Rico,Carolina,6341
Guaynabo,PR,Puerto Rico,Guaynabo,4259
San Lorenzo,PR,Puerto Rico,San Lorenzo,1065
Jagual,PR,Puerto Rico,San Lorenzo,3169
Luis Llorí©ns Torres,PR,Puerto Rico,Juana Diaz,2670
Potala Pastillo,PR,Puerto Rico,Juana Diaz,2944
Rí_o Caí±as Abajo,PR,Puerto Rico,Juana Diaz,1483
Aguilita,PR,Puerto Rico,Juana Diaz,2379
Guayabal,PR,Puerto Rico,Juana Diaz,2526
Juana Dí_az,PR,Puerto Rico,Juana Diaz,3513
Celada,PR,Puerto Rico,Gurabo,592
Gurabo,PR,Puerto Rico,Gurabo,4756
Jayuya,PR,Puerto Rico,Jayuya,6922
Vega Alta,PR,Puerto Rico,Vega Alta,4557
Breí±as,PR,Puerto Rico,Vega Alta,954
La Playa,PR,Puerto Rico,Anasco,1438
Aí±asco,PR,Puerto Rico,Anasco,3207
Espino,PR,Puerto Rico,Anasco,5944
Lares,PR,Puerto Rico,Lares,5994
Palmas,PR,Puerto Rico,Arroyo,3497
Yaurel,PR,Puerto Rico,Arroyo,5024
Arroyo,PR,Puerto Rico,Arroyo,6318
Buena Vista,PR,Puerto Rico,Arroyo,3742
La Parguera,PR,Puerto Rico,Lajas,4557
Lajas,PR,Puerto Rico,Lajas,5773
Pastos,PR,Puerto Rico,Aibonito,649
Aibonito,PR,Puerto Rico,Aibonito,4803
Moca,PR,Puerto Rico,Moca,3309
Aceitunas,PR,Puerto Rico,Moca,3929
Monte Grande,PR,Puerto Rico,Cabo Rojo,5247
Pole Ojea,PR,Puerto Rico,Cabo Rojo,1237
Puerto Real,PR,Puerto Rico,Cabo Rojo,5879
Betances,PR,Puerto Rico,Cabo Rojo,255
Boquerí_n,PR,Puerto Rico,Cabo Rojo,1114
Cabo Rojo,PR,Puerto Rico,Cabo Rojo,2819
Lamboglia,PR,Puerto Rico,Patillas,3911
Patillas,PR,Puerto Rico,Patillas,3916
Morovis,PR,Puerto Rico,Morovis,1072
Barahona,PR,Puerto Rico,Morovis,497
Fríçnquez,PR,Puerto Rico,Morovis,3613
Rincí_n,PR,Puerto Rico,Rincon,3555
Stella,PR,Puerto Rico,Rincon,3613
Rafael Herníçndez,PR,Puerto Rico,Aguadilla,2417
Aguadilla,PR,Puerto Rico,Aguadilla,4275
Cabíçn,PR,Puerto Rico,Aguadilla,1096
Magas Arriba,PR,Puerto Rico,Guayanilla,4795
Guayanilla,PR,Puerto Rico,Guayanilla,6214
Indios,PR,Puerto Rico,Guayanilla,5771
Bayamí_n,PR,Puerto Rico,Bayamon,1944
Utuado,PR,Puerto Rico,Utuado,1329
Cayuco,PR,Puerto Rico,Utuado,4865
